ID,Date,Primary Type,Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
10190321,01/01/2005 06:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2524.0,25.0,35.0,,
3794196,01/01/2005 06:40:43 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,True,False,1512.0,15.0,29.0,41.887829366,-87.768575322
8542628,01/01/2005 07:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,False,False,921.0,9.0,14.0,,
6847051,01/01/2005 07:00:00 AM,DECEPTIVE PRACTICE,EMBEZZLEMENT,False,False,1822.0,18.0,32.0,,
10050034,01/01/2005 07:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,True,1431.0,14.0,35.0,,
6612842,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,313.0,3.0,20.0,,
7402957,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2222.0,22.0,21.0,,
6342921,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,2512.0,25.0,36.0,,
6764346,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,2534.0,25.0,37.0,,
7936266,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,812.0,8.0,13.0,,
7993941,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,933.0,9.0,3.0,,
4867582,01/01/2005 08:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,True,421.0,4.0,7.0,,
10868880,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,False,921.0,9.0,14.0,,
8271368,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,1722.0,17.0,38.0,,
6033634,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1332.0,12.0,2.0,,
5188126,01/01/2005 08:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,711.0,7.0,20.0,,
6457930,01/01/2005 08:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,False,True,726.0,7.0,15.0,,
8271386,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,1722.0,17.0,38.0,,
6812072,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,True,False,1421.0,14.0,1.0,,
5201366,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,821.0,8.0,14.0,,
8905189,01/01/2005 08:00:00 PM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,522.0,5.0,34.0,,
8814554,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,2515.0,25.0,30.0,,
6725028,01/01/2005 08:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1731.0,17.0,30.0,,
6802734,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,914.0,9.0,20.0,,
7363867,01/01/2005 08:00:00 AM,DECEPTIVE PRACTICE,FORGERY,False,True,1912.0,19.0,47.0,,
8699481,01/01/2005 08:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,True,False,931.0,9.0,20.0,,
7642872,01/01/2005 08:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,431.0,4.0,10.0,,
6498373,01/01/2005 08:07:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,421.0,4.0,7.0,,
5377859,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,712.0,7.0,16.0,,
7996860,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2534.0,25.0,37.0,,
5775150,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1631.0,16.0,36.0,,
7302593,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1523.0,15.0,28.0,,
6608793,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2423.0,24.0,49.0,,
7286482,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2535.0,25.0,26.0,,
5011682,01/01/2005 09:00:00 AM,THEFT,FROM BUILDING,False,False,1413.0,14.0,35.0,,
8044302,01/01/2005 09:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,713.0,7.0,16.0,,
4856435,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1223.0,12.0,25.0,,
6091346,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2535.0,25.0,27.0,,
7312865,01/01/2005 09:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1511.0,15.0,29.0,,
5311674,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2533.0,25.0,37.0,,
6629391,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,421.0,4.0,7.0,,
6508633,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1632.0,16.0,36.0,,
7419637,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2532.0,25.0,37.0,,
6802958,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1112.0,11.0,27.0,,
8358599,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,924.0,9.0,11.0,,
6030289,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2512.0,25.0,29.0,,
6047483,01/01/2005 09:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,1913.0,19.0,32.0,,
6225959,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2521.0,25.0,31.0,,
5529265,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2332.0,19.0,44.0,,
6581822,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,933.0,9.0,20.0,,
9529143,01/01/2005 09:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,True,True,811.0,8.0,23.0,,
6701796,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1311.0,12.0,1.0,,
8315468,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1131.0,11.0,24.0,,
6560025,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1524.0,15.0,37.0,,
7927495,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2512.0,25.0,36.0,,
6686253,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2534.0,25.0,30.0,,
9736124,01/01/2005 09:00:00 AM,DECEPTIVE PRACTICE,FORGERY,False,True,1115.0,11.0,28.0,,
7809946,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1513.0,15.0,29.0,,
9901472,01/01/2005 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,True,624.0,6.0,6.0,,
5909612,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2525.0,25.0,30.0,,
8527231,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1524.0,15.0,37.0,,
9745607,01/01/2005 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1111.0,11.0,28.0,,
6267509,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1111.0,11.0,37.0,,
7601796,01/01/2005 09:00:00 AM,THEFT,OVER $500,False,False,2533.0,25.0,37.0,,
5816786,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1634.0,16.0,38.0,,
6065408,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1013.0,10.0,22.0,,
5552628,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2521.0,25.0,31.0,,
5151368,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2512.0,25.0,36.0,,
5578516,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,True,2531.0,25.0,29.0,,
5199461,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1722.0,17.0,38.0,,
7955356,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2522.0,25.0,30.0,,
5338156,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,612.0,6.0,17.0,,
5236895,01/01/2005 09:00:00 PM,WEAPONS VIOLATION,UNLAWFUL SALE HANDGUN,True,False,935.0,9.0,11.0,,
9789779,01/01/2005 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2511.0,25.0,36.0,,
6084518,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2522.0,25.0,31.0,,
5307619,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,914.0,9.0,12.0,,
7706133,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2532.0,25.0,37.0,,
7244588,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,331.0,3.0,5.0,,
7232942,01/01/2005 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1413.0,14.0,26.0,,
5074737,01/01/2005 09:20:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1412.0,14.0,35.0,,
7538652,01/01/2005 10:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,831.0,8.0,15.0,,
7540013,01/01/2005 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1524.0,15.0,37.0,,
6702868,01/01/2005 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2422.0,24.0,49.0,,
6064172,01/01/2005 10:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,1913.0,19.0,32.0,,
5754023,01/01/2005 10:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,2233.0,22.0,34.0,,
7864838,01/01/2005 10:00:00 PM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,True,False,1033.0,10.0,24.0,,
10092975,01/01/2005 10:00:00 PM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,False,1022.0,10.0,24.0,,
6542452,01/01/2005 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2412.0,24.0,50.0,,
7986478,01/01/2005 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1423.0,14.0,26.0,,
7769660,01/01/2005 10:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2521.0,25.0,31.0,,
4816758,01/01/2005 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2514.0,25.0,30.0,,
3792381,01/01/2005 11:15:00 PM,NARCOTICS,POSS: CRACK,True,False,715.0,7.0,15.0,41.79329893,-87.66456619
8097051,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,524.0,5.0,34.0,,
9554022,01/01/2005 12:00:00 AM,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,False,True,2515.0,25.0,36.0,,
9090489,01/01/2005 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,1121.0,11.0,27.0,,
6187177,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1423.0,14.0,26.0,,
5292183,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,True,False,1125.0,11.0,2.0,,
5727969,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,212.0,2.0,4.0,,
5220219,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,1411.0,14.0,35.0,,
5150607,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,233.0,2.0,20.0,,
11624071,01/01/2005 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,False,False,414.0,4.0,8.0,,
6212681,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2124.0,2.0,4.0,,
6182493,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,421.0,4.0,7.0,,
7291081,01/01/2005 12:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,False,False,1651.0,16.0,41.0,,
7415822,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,1323.0,12.0,27.0,,
3864757,01/01/2005 12:00:00 PM,THEFT,OVER $500,False,True,731.0,7.0,6.0,41.75917742,-87.628026821
6263178,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,832.0,8.0,15.0,,
10435672,01/01/2005 12:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,1235.0,12.0,25.0,,
6343375,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,524.0,5.0,34.0,,
12462824,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,False,1624.0,16.0,38.0,,
12462784,01/01/2005 12:00:00 AM,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,False,True,1633.0,16.0,38.0,,
12229068,01/01/2005 12:00:00 AM,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,False,True,624.0,6.0,8.0,,
7481174,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1834.0,18.0,42.0,,
7982771,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,732.0,7.0,17.0,,
7447680,01/01/2005 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,False,False,1414.0,14.0,1.0,,
12193069,01/01/2005 12:00:00 PM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,True,1712.0,17.0,39.0,,
5139768,01/01/2005 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,1014.0,10.0,24.0,,
9700236,01/01/2005 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,623.0,6.0,6.0,,
5535774,01/01/2005 12:00:00 PM,DECEPTIVE PRACTICE,EMBEZZLEMENT,True,False,1423.0,14.0,26.0,,
6127663,01/01/2005 12:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,823.0,8.0,15.0,,
7115142,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2514.0,25.0,31.0,,
8984100,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,1021.0,10.0,24.0,,
4806608,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,422.0,4.0,7.0,,
9863129,01/01/2005 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,1022.0,10.0,24.0,,
5304567,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,513.0,5.0,9.0,,
9872551,01/01/2005 12:00:00 PM,THEFT,$500 AND UNDER,False,False,532.0,5.0,9.0,,
7922429,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,1033.0,10.0,12.0,,
7826772,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1011.0,10.0,24.0,,
6077990,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1524.0,15.0,37.0,,
5628990,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,1031.0,10.0,22.0,,
6884422,01/01/2005 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,2532.0,25.0,37.0,,
6969972,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1724.0,17.0,33.0,,
5649664,01/01/2005 12:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,423.0,4.0,7.0,,
6393782,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1733.0,17.0,33.0,,
6692753,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2523.0,25.0,30.0,,
7241949,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,511.0,5.0,6.0,,
5642998,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,523.0,5.0,9.0,,
5820092,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,424.0,4.0,10.0,,
7345887,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,825.0,8.0,15.0,,
4999083,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,133.0,1.0,2.0,,
5843088,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,2413.0,24.0,40.0,,
5649238,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,True,634.0,6.0,21.0,,
7834870,01/01/2005 12:00:00 AM,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,False,False,2522.0,25.0,31.0,,
9785311,01/01/2005 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,412.0,4.0,8.0,,
6716990,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2222.0,22.0,21.0,,
7938933,01/01/2005 12:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,134.0,1.0,3.0,,
5958896,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,False,614.0,6.0,18.0,,
8939812,01/01/2005 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,2512.0,25.0,29.0,,
5939294,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,431.0,4.0,7.0,,
9718598,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,834.0,8.0,18.0,,
9857664,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,821.0,8.0,14.0,,
4857376,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,321.0,3.0,20.0,,
8590960,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,215.0,2.0,3.0,,
4911617,01/01/2005 12:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,832.0,8.0,15.0,,
6313296,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2223.0,22.0,21.0,,
6021518,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,513.0,5.0,34.0,,
8292864,01/01/2005 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2532.0,25.0,37.0,,
9705821,01/01/2005 12:00:00 PM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,1013.0,10.0,22.0,,
9835445,01/01/2005 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,833.0,8.0,13.0,,
6927315,01/01/2005 12:00:00 PM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,2522.0,25.0,31.0,,
4895241,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,2512.0,25.0,29.0,,
6483160,01/01/2005 12:00:00 AM,THEFT,OVER $500,False,False,111.0,1.0,2.0,,
9111018,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,False,False,422.0,4.0,7.0,,
12958667,01/01/2005 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1132.0,11.0,24.0,,
7845345,01/01/2005 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,532.0,5.0,9.0,,
8832032,01/01/2005 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,1924.0,19.0,44.0,,
6644852,01/01/2005 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1023.0,10.0,28.0,,
9863121,01/01/2005 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,1022.0,10.0,24.0,,
11584666,01/01/2005 12:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,False,True,1733.0,17.0,33.0,,
11178244,01/01/2005 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,914.0,9.0,25.0,,
