ID,Date,Primary Type,Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
6172989,01/01/2006 08:06:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2511.0,25.0,36.0,,
7579653,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1114.0,11.0,28.0,,
9477089,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2535.0,25.0,30.0,,
7271183,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1512.0,15.0,29.0,,
11197716,01/01/2006 09:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1713.0,17.0,33.0,,
8462310,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1121.0,11.0,27.0,,
6516835,01/01/2006 09:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,512.0,5.0,9.0,,
6756418,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1112.0,11.0,27.0,,
6026156,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2535.0,25.0,30.0,,
4542452,01/01/2006 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,2223.0,22.0,21.0,,
6103588,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,432.0,4.0,10.0,,
6202650,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1724.0,17.0,33.0,,
6176680,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,821.0,8.0,14.0,,
6546549,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1732.0,17.0,35.0,,
6502670,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,935.0,9.0,3.0,,
6546857,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2524.0,25.0,31.0,,
9979035,01/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2531.0,25.0,29.0,,
9398072,01/01/2006 09:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,1712.0,17.0,39.0,,
9398074,01/01/2006 09:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,2535.0,25.0,30.0,,
9295295,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,614.0,6.0,18.0,,
7841572,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2511.0,25.0,36.0,,
11145319,01/01/2006 09:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,True,2522.0,25.0,36.0,,
8523403,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,714.0,7.0,15.0,,
6759401,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2535.0,25.0,30.0,,
6429217,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,321.0,3.0,20.0,,
6189690,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1414.0,14.0,35.0,,
8060329,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1523.0,15.0,37.0,,
10586424,01/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1411.0,14.0,35.0,,
9959002,01/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1421.0,14.0,26.0,,
7452668,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,411.0,4.0,8.0,,
6902679,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1522.0,15.0,28.0,,
7604425,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1422.0,14.0,26.0,,
6729770,01/01/2006 09:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,2522.0,25.0,30.0,,
7019091,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2534.0,25.0,37.0,,
7298061,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1533.0,15.0,24.0,,
8277839,01/01/2006 09:00:00 PM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,313.0,3.0,20.0,,
6125530,01/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,314.0,3.0,5.0,,
6919266,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1113.0,11.0,28.0,,
10311925,01/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2511.0,25.0,36.0,,
6898318,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,233.0,2.0,20.0,,
7326866,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2515.0,25.0,31.0,,
7389128,01/01/2006 09:00:00 AM,THEFT,OVER $500,False,False,124.0,1.0,42.0,,
7454601,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2524.0,25.0,30.0,,
6194312,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1634.0,16.0,38.0,,
6458976,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1522.0,15.0,29.0,,
6176181,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,621.0,6.0,17.0,,
6645984,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,311.0,3.0,20.0,,
7030476,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,733.0,7.0,17.0,,
9269477,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2512.0,25.0,36.0,,
6606725,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,213.0,2.0,4.0,,
8619819,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1012.0,10.0,24.0,,
6995578,01/01/2006 09:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1011.0,10.0,24.0,,
8527599,01/01/2006 10:00:00 PM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,1413.0,14.0,26.0,,
7649110,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,413.0,4.0,8.0,,
8721005,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1111.0,11.0,37.0,,
10669920,01/01/2006 10:00:00 PM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,True,True,424.0,4.0,10.0,,
7466128,01/01/2006 10:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,1531.0,15.0,37.0,,
7628169,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2512.0,25.0,29.0,,
6351850,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,621.0,6.0,21.0,,
6728261,01/01/2006 10:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,823.0,8.0,15.0,,
4514352,01/01/2006 10:00:00 PM,BURGLARY,FORCIBLE ENTRY,False,False,1024.0,10.0,22.0,41.845541205,-87.712383506
7100908,01/01/2006 10:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,734.0,7.0,17.0,,
7893005,01/01/2006 10:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,712.0,7.0,16.0,,
7750697,01/01/2006 10:00:00 AM,THEFT,AGG: FINANCIAL ID THEFT,False,False,835.0,8.0,18.0,,
7384297,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1113.0,11.0,28.0,,
7181136,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,531.0,5.0,9.0,,
9703998,01/01/2006 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,622.0,6.0,21.0,,
7983144,01/01/2006 10:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1834.0,18.0,42.0,,
4513550,01/01/2006 10:00:54 PM,BATTERY,DOMESTIC BATTERY SIMPLE,False,False,412.0,4.0,8.0,41.739570963,-87.589123824
12789670,01/01/2006 11:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,2411.0,24.0,50.0,,
4513699,01/01/2006 11:30:00 PM,THEFT,$500 AND UNDER,False,False,923.0,9.0,11.0,41.84309923,-87.642762008
6718160,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2533.0,25.0,37.0,,
7868784,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,735.0,7.0,17.0,,
6835240,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,1511.0,15.0,29.0,,
11909173,01/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1112.0,11.0,27.0,,
12296075,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,True,True,1711.0,17.0,39.0,,
9924933,01/01/2006 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,931.0,9.0,20.0,,
8574601,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2535.0,25.0,30.0,,
9924940,01/01/2006 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,931.0,9.0,20.0,,
6876465,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2024.0,20.0,48.0,,
6482811,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1712.0,17.0,39.0,,
8768488,01/01/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,True,2514.0,25.0,30.0,,
9594336,01/01/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,1234.0,12.0,25.0,,
6464057,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2522.0,25.0,31.0,,
8041576,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1122.0,11.0,28.0,,
6181722,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,False,False,331.0,3.0,5.0,,
8587680,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1034.0,10.0,12.0,,
8602501,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1134.0,11.0,24.0,,
12441421,01/01/2006 12:00:00 AM,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,False,True,1731.0,17.0,30.0,,
6796570,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,613.0,6.0,21.0,,
7819360,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1611.0,16.0,41.0,,
12233121,01/01/2006 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,False,True,822.0,8.0,13.0,,
12963644,01/01/2006 12:00:00 AM,SEX OFFENSE,OTHER,False,False,913.0,9.0,11.0,,
7972689,01/01/2006 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,True,2512.0,25.0,29.0,,
10520146,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,True,1021.0,10.0,24.0,,
8529536,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1033.0,10.0,12.0,,
6213946,01/01/2006 12:00:00 PM,BURGLARY,UNLAWFUL ENTRY,False,False,2521.0,25.0,31.0,,
6301925,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,614.0,6.0,21.0,,
6327648,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,832.0,8.0,15.0,,
6100775,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,631.0,6.0,6.0,,
6165827,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2424.0,24.0,49.0,,
6045366,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,724.0,7.0,16.0,,
9942675,01/01/2006 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,622.0,6.0,21.0,,
7478428,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,False,2234.0,22.0,34.0,,
8551047,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,113.0,1.0,42.0,,
6187153,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,822.0,8.0,14.0,,
6426900,01/01/2006 12:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,414.0,4.0,8.0,,
6455164,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2431.0,24.0,49.0,,
6835235,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,2511.0,25.0,36.0,,
10369657,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,False,False,723.0,7.0,16.0,,
6685456,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,532.0,5.0,9.0,,
6893577,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,False,True,1411.0,14.0,35.0,,
6627802,01/01/2006 12:00:00 PM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,726.0,7.0,15.0,,
6195814,01/01/2006 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,False,False,633.0,6.0,9.0,,
6300083,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT:$300 &UNDER,False,False,823.0,8.0,16.0,,
9746332,01/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,1533.0,15.0,28.0,,
6857037,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2512.0,25.0,36.0,,
9516041,01/01/2006 12:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,False,False,2525.0,25.0,30.0,,
7120749,01/01/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,True,False,2212.0,22.0,19.0,,
6360324,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1723.0,17.0,33.0,,
9207039,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,False,False,933.0,9.0,16.0,,
7433878,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,1023.0,10.0,28.0,,
6008404,01/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,1222.0,12.0,25.0,,
7387752,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,524.0,5.0,34.0,,
8314338,01/01/2006 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,False,False,324.0,3.0,5.0,,
6808327,01/01/2006 12:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,2515.0,25.0,29.0,,
6057685,01/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,2333.0,19.0,44.0,,
12652771,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,False,True,433.0,4.0,10.0,,
10498230,01/01/2006 12:00:00 AM,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,False,False,2032.0,20.0,47.0,,
8387950,01/01/2006 12:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,False,False,511.0,5.0,8.0,,
10051186,01/01/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,False,False,825.0,8.0,15.0,,
